date,sound_level.value
11/27/2025 5:10:54.180000000 PM,3
11/27/2025 5:10:54.291000000 PM,3
11/27/2025 5:10:54.402000000 PM,3
11/27/2025 5:10:54.516000000 PM,2
11/27/2025 5:10:54.627000000 PM,3
11/27/2025 5:10:54.741000000 PM,3
11/27/2025 5:10:54.852000000 PM,3
11/27/2025 5:10:54.967000000 PM,4
11/27/2025 5:10:55.077000000 PM,2
11/27/2025 5:10:55.192000000 PM,4
11/27/2025 5:10:55.302000000 PM,3
11/27/2025 5:10:55.417000000 PM,4
11/27/2025 5:10:55.528000000 PM,3
11/27/2025 5:10:55.642000000 PM,3
11/27/2025 5:10:55.753000000 PM,3
11/27/2025 5:10:55.867000000 PM,3
11/27/2025 5:10:55.978000000 PM,3
11/27/2025 5:10:56.089000000 PM,4
11/27/2025 5:10:56.203000000 PM,3
11/27/2025 5:10:56.314000000 PM,3
11/27/2025 5:10:56.429000000 PM,3
11/27/2025 5:10:56.539000000 PM,3
11/27/2025 5:10:56.654000000 PM,3
11/27/2025 5:10:56.765000000 PM,3
11/27/2025 5:10:56.880000000 PM,3
11/27/2025 5:10:56.990000000 PM,4
11/27/2025 5:10:57.104000000 PM,3
11/27/2025 5:10:57.215000000 PM,4
11/27/2025 5:10:57.329000000 PM,3
11/27/2025 5:10:57.440000000 PM,3
11/27/2025 5:10:57.551000000 PM,3
11/27/2025 5:10:57.665000000 PM,4
11/27/2025 5:10:57.776000000 PM,3
11/27/2025 5:10:57.891000000 PM,3
11/27/2025 5:10:58.001000000 PM,3
11/27/2025 5:10:58.116000000 PM,3
11/27/2025 5:10:58.226000000 PM,4
11/27/2025 5:10:58.341000000 PM,3
11/27/2025 5:10:58.452000000 PM,3
11/27/2025 5:10:58.566000000 PM,3
11/27/2025 5:10:58.677000000 PM,3
11/27/2025 5:10:58.791000000 PM,3
11/27/2025 5:10:58.902000000 PM,3
11/27/2025 5:10:59.013000000 PM,3
11/27/2025 5:10:59.127000000 PM,4
11/27/2025 5:10:59.238000000 PM,5
11/27/2025 5:10:59.352000000 PM,3
11/27/2025 5:10:59.463000000 PM,3
11/27/2025 5:10:59.578000000 PM,3
11/27/2025 5:10:59.688000000 PM,2
11/27/2025 5:10:59.803000000 PM,3
11/27/2025 5:10:59.915000000 PM,3
11/27/2025 5:11:00.030000000 PM,3
11/27/2025 5:11:00.139000000 PM,3
11/27/2025 5:11:00.253000000 PM,2
11/27/2025 5:11:00.364000000 PM,3
11/27/2025 5:11:00.479000000 PM,3
11/27/2025 5:11:00.589000000 PM,3
11/27/2025 5:11:00.700000000 PM,3
11/27/2025 5:11:00.814000000 PM,3
11/27/2025 5:11:00.925000000 PM,3
11/27/2025 5:11:01.040000000 PM,3
11/27/2025 5:11:01.150000000 PM,3
11/27/2025 5:11:01.265000000 PM,3
11/27/2025 5:11:01.375000000 PM,3
11/27/2025 5:11:01.490000000 PM,3
11/27/2025 5:11:01.601000000 PM,3
11/27/2025 5:11:01.715000000 PM,3
11/27/2025 5:11:01.826000000 PM,3
11/27/2025 5:11:01.941000000 PM,3
11/27/2025 5:11:02.051000000 PM,3
11/27/2025 5:11:02.162000000 PM,3
11/27/2025 5:11:02.276000000 PM,4
11/27/2025 5:11:02.387000000 PM,3
11/27/2025 5:11:02.502000000 PM,2
11/27/2025 5:11:02.612000000 PM,3
11/27/2025 5:11:02.727000000 PM,3
11/27/2025 5:11:02.837000000 PM,3
11/27/2025 5:11:02.952000000 PM,3
11/27/2025 5:11:03.063000000 PM,3
11/27/2025 5:11:03.177000000 PM,3
11/27/2025 5:11:03.288000000 PM,3
11/27/2025 5:11:03.402000000 PM,3
11/27/2025 5:11:03.513000000 PM,3
11/27/2025 5:11:03.628000000 PM,2
11/27/2025 5:11:03.738000000 PM,3
11/27/2025 5:11:03.849000000 PM,3
11/27/2025 5:11:03.964000000 PM,3
11/27/2025 5:11:04.074000000 PM,3
11/27/2025 5:11:04.189000000 PM,3
11/27/2025 5:11:04.300000000 PM,3
11/27/2025 5:11:04.414000000 PM,3
11/27/2025 5:11:04.525000000 PM,3
11/27/2025 5:11:04.639000000 PM,3
11/27/2025 5:11:04.753000000 PM,3
11/27/2025 5:11:04.864000000 PM,3
11/27/2025 5:11:04.975000000 PM,3
11/27/2025 5:11:05.090000000 PM,3
11/27/2025 5:11:05.200000000 PM,3
11/27/2025 5:11:05.311000000 PM,3
11/27/2025 5:11:05.426000000 PM,3
11/27/2025 5:11:05.536000000 PM,3
11/27/2025 5:11:05.651000000 PM,3
11/27/2025 5:11:05.761000000 PM,3
11/27/2025 5:11:05.876000000 PM,4
11/27/2025 5:11:05.987000000 PM,4
11/27/2025 5:11:06.101000000 PM,3
11/27/2025 5:11:06.212000000 PM,3
11/27/2025 5:11:06.326000000 PM,3
11/27/2025 5:11:06.437000000 PM,4
11/27/2025 5:11:06.552000000 PM,3
11/27/2025 5:11:06.662000000 PM,3
11/27/2025 5:11:06.777000000 PM,3
11/27/2025 5:11:06.887000000 PM,3
11/27/2025 5:11:06.998000000 PM,3
11/27/2025 5:11:07.113000000 PM,3
11/27/2025 5:11:07.223000000 PM,5
11/27/2025 5:11:07.338000000 PM,4
11/27/2025 5:11:07.449000000 PM,4
11/27/2025 5:11:07.563000000 PM,3
11/27/2025 5:11:07.674000000 PM,3
11/27/2025 5:11:07.788000000 PM,3
11/27/2025 5:11:07.899000000 PM,3
11/27/2025 5:11:08.014000000 PM,3
11/27/2025 5:11:08.124000000 PM,3
11/27/2025 5:11:08.239000000 PM,3
11/27/2025 5:11:08.350000000 PM,3
11/27/2025 5:11:08.460000000 PM,3
11/27/2025 5:11:08.575000000 PM,3
11/27/2025 5:11:08.685000000 PM,3
11/27/2025 5:11:08.801000000 PM,3
11/27/2025 5:11:08.911000000 PM,4
11/27/2025 5:11:09.025000000 PM,4
11/27/2025 5:11:09.136000000 PM,3
11/27/2025 5:11:09.250000000 PM,3
11/27/2025 5:11:09.361000000 PM,3
11/27/2025 5:11:09.476000000 PM,3
11/27/2025 5:11:09.586000000 PM,3
11/27/2025 5:11:09.701000000 PM,3
11/27/2025 5:11:09.811000000 PM,3
11/27/2025 5:11:09.926000000 PM,3
11/27/2025 5:11:10.037000000 PM,3
11/27/2025 5:11:10.147000000 PM,3
11/27/2025 5:11:10.262000000 PM,3
11/27/2025 5:11:10.372000000 PM,3
11/27/2025 5:11:10.487000000 PM,3
11/27/2025 5:11:10.598000000 PM,3
11/27/2025 5:11:10.712000000 PM,3
11/27/2025 5:11:10.823000000 PM,3
11/27/2025 5:11:10.938000000 PM,3
11/27/2025 5:11:11.048000000 PM,3
11/27/2025 5:11:11.163000000 PM,3
11/27/2025 5:11:11.273000000 PM,3
11/27/2025 5:11:11.388000000 PM,3
11/27/2025 5:11:11.499000000 PM,3
11/27/2025 5:11:11.609000000 PM,3
11/27/2025 5:11:11.724000000 PM,2
11/27/2025 5:11:11.834000000 PM,3
11/27/2025 5:11:11.949000000 PM,3
11/27/2025 5:11:12.060000000 PM,3
11/27/2025 5:11:12.174000000 PM,3
11/27/2025 5:11:12.285000000 PM,3
11/27/2025 5:11:12.399000000 PM,3
11/27/2025 5:11:12.510000000 PM,3
11/27/2025 5:11:12.625000000 PM,3
11/27/2025 5:11:12.735000000 PM,3
11/27/2025 5:11:12.850000000 PM,3
11/27/2025 5:11:12.961000000 PM,3
11/27/2025 5:11:13.075000000 PM,3
11/27/2025 5:11:13.186000000 PM,3
11/27/2025 5:11:13.296000000 PM,3
11/27/2025 5:11:13.411000000 PM,5
11/27/2025 5:11:13.522000000 PM,3
11/27/2025 5:11:13.636000000 PM,4
11/27/2025 5:11:13.747000000 PM,3
11/27/2025 5:11:13.863000000 PM,3
11/27/2025 5:11:13.973000000 PM,3
11/27/2025 5:11:14.089000000 PM,3
11/27/2025 5:11:14.197000000 PM,3
11/27/2025 5:11:14.312000000 PM,3
11/27/2025 5:11:14.423000000 PM,3
11/27/2025 5:11:14.537000000 PM,3
11/27/2025 5:11:14.648000000 PM,3
11/27/2025 5:11:14.758000000 PM,3
11/27/2025 5:11:14.873000000 PM,4
11/27/2025 5:11:14.984000000 PM,4
11/27/2025 5:11:15.098000000 PM,4
11/27/2025 5:11:15.209000000 PM,3
11/27/2025 5:11:15.323000000 PM,3
11/27/2025 5:11:15.434000000 PM,3
11/27/2025 5:11:15.549000000 PM,2
11/27/2025 5:11:15.659000000 PM,3
11/27/2025 5:11:15.774000000 PM,3
11/27/2025 5:11:15.885000000 PM,3
11/27/2025 5:11:15.999000000 PM,4
11/27/2025 5:11:16.110000000 PM,3
11/27/2025 5:11:16.224000000 PM,3
11/27/2025 5:11:16.335000000 PM,3
11/27/2025 5:11:16.446000000 PM,3
11/27/2025 5:11:16.560000000 PM,4
11/27/2025 5:11:16.671000000 PM,3
11/27/2025 5:11:16.785000000 PM,3
11/27/2025 5:11:16.896000000 PM,3
11/27/2025 5:11:17.011000000 PM,3
11/27/2025 5:11:17.121000000 PM,3
11/27/2025 5:11:17.236000000 PM,2
11/27/2025 5:11:17.346000000 PM,4
11/27/2025 5:11:17.461000000 PM,3
11/27/2025 5:11:17.572000000 PM,4
11/27/2025 5:11:17.686000000 PM,3
11/27/2025 5:11:17.797000000 PM,4
11/27/2025 5:11:17.907000000 PM,3
11/27/2025 5:11:18.022000000 PM,3
11/27/2025 5:11:18.133000000 PM,4
11/27/2025 5:11:18.247000000 PM,3
11/27/2025 5:11:18.358000000 PM,4
11/27/2025 5:11:18.473000000 PM,3
11/27/2025 5:11:18.583000000 PM,3
11/27/2025 5:11:18.698000000 PM,3
11/27/2025 5:11:18.809000000 PM,3
11/27/2025 5:11:18.923000000 PM,3
11/27/2025 5:11:19.034000000 PM,3
11/27/2025 5:11:19.148000000 PM,3
11/27/2025 5:11:19.259000000 PM,3
11/27/2025 5:11:19.373000000 PM,3
11/27/2025 5:11:19.484000000 PM,3
11/27/2025 5:11:19.595000000 PM,4
11/27/2025 5:11:19.709000000 PM,3
11/27/2025 5:11:19.820000000 PM,3
11/27/2025 5:11:19.934000000 PM,3
11/27/2025 5:11:20.045000000 PM,3
11/27/2025 5:11:20.160000000 PM,3
11/27/2025 5:11:20.270000000 PM,3
11/27/2025 5:11:20.385000000 PM,3
11/27/2025 5:11:20.497000000 PM,3
11/27/2025 5:11:20.610000000 PM,3
11/27/2025 5:11:20.721000000 PM,3
11/27/2025 5:11:20.835000000 PM,3
11/27/2025 5:11:20.946000000 PM,3
11/27/2025 5:11:21.057000000 PM,3
11/27/2025 5:11:21.171000000 PM,3
11/27/2025 5:11:21.282000000 PM,3
11/27/2025 5:11:21.396000000 PM,3
11/27/2025 5:11:21.508000000 PM,3
11/27/2025 5:11:21.622000000 PM,3
11/27/2025 5:11:21.733000000 PM,2
11/27/2025 5:11:21.847000000 PM,2
11/27/2025 5:11:21.960000000 PM,3
11/27/2025 5:11:22.072000000 PM,3
11/27/2025 5:11:22.183000000 PM,3
11/27/2025 5:11:22.297000000 PM,4
11/27/2025 5:11:22.409000000 PM,2
11/27/2025 5:11:22.523000000 PM,3
11/27/2025 5:11:22.633000000 PM,3
11/27/2025 5:11:22.744000000 PM,3
11/27/2025 5:11:22.860000000 PM,3
11/27/2025 5:11:22.969000000 PM,4
11/27/2025 5:11:23.084000000 PM,3
11/27/2025 5:11:23.194000000 PM,3
11/27/2025 5:11:23.309000000 PM,2
11/27/2025 5:11:23.419000000 PM,3
11/27/2025 5:11:23.534000000 PM,3
11/27/2025 5:11:23.645000000 PM,3
11/27/2025 5:11:23.759000000 PM,3
11/27/2025 5:11:23.870000000 PM,3
11/27/2025 5:11:23.984000000 PM,3
11/27/2025 5:11:24.095000000 PM,3
11/27/2025 5:11:24.206000000 PM,3
11/27/2025 5:11:24.320000000 PM,4
11/27/2025 5:11:24.431000000 PM,3
11/27/2025 5:11:24.546000000 PM,3
11/27/2025 5:11:24.656000000 PM,3
11/27/2025 5:11:24.771000000 PM,3
11/27/2025 5:11:24.881000000 PM,3
11/27/2025 5:11:24.996000000 PM,4
11/27/2025 5:11:25.107000000 PM,3
11/27/2025 5:11:25.221000000 PM,3
11/27/2025 5:11:25.332000000 PM,4
11/27/2025 5:11:25.446000000 PM,3
11/27/2025 5:11:25.557000000 PM,3
11/27/2025 5:11:25.668000000 PM,3
11/27/2025 5:11:25.782000000 PM,5
11/27/2025 5:11:25.893000000 PM,2
11/27/2025 5:11:26.008000000 PM,4
11/27/2025 5:11:26.121000000 PM,3
11/27/2025 5:11:26.233000000 PM,4
11/27/2025 5:11:26.344000000 PM,3
11/27/2025 5:11:26.458000000 PM,3
11/27/2025 5:11:26.569000000 PM,3
11/27/2025 5:11:26.683000000 PM,3
11/27/2025 5:11:26.794000000 PM,3
11/27/2025 5:11:26.909000000 PM,4
11/27/2025 5:11:27.019000000 PM,3
11/27/2025 5:11:27.134000000 PM,3
11/27/2025 5:11:27.245000000 PM,3
11/27/2025 5:11:27.355000000 PM,3
11/27/2025 5:11:27.470000000 PM,3
11/27/2025 5:11:27.581000000 PM,3
11/27/2025 5:11:27.695000000 PM,3
11/27/2025 5:11:27.806000000 PM,2
11/27/2025 5:11:27.921000000 PM,3
11/27/2025 5:11:28.031000000 PM,3
11/27/2025 5:11:28.146000000 PM,4
11/27/2025 5:11:28.257000000 PM,3
11/27/2025 5:11:28.371000000 PM,3
11/27/2025 5:11:28.482000000 PM,3
11/27/2025 5:11:28.597000000 PM,3
11/27/2025 5:11:28.707000000 PM,3
11/27/2025 5:11:28.818000000 PM,3
11/27/2025 5:11:28.933000000 PM,3
11/27/2025 5:11:29.043000000 PM,3
11/27/2025 5:11:29.158000000 PM,4
11/27/2025 5:11:29.269000000 PM,2
11/27/2025 5:11:29.383000000 PM,3
11/27/2025 5:11:29.494000000 PM,3
11/27/2025 5:11:29.608000000 PM,3
11/27/2025 5:11:29.719000000 PM,3
11/27/2025 5:11:29.834000000 PM,3
11/27/2025 5:11:29.945000000 PM,3
11/27/2025 5:11:30.059000000 PM,4
11/27/2025 5:11:30.170000000 PM,3
11/27/2025 5:11:30.284000000 PM,3
11/27/2025 5:11:30.395000000 PM,2
11/27/2025 5:11:30.506000000 PM,3
11/27/2025 5:11:30.620000000 PM,4
11/27/2025 5:11:30.731000000 PM,3
11/27/2025 5:11:30.846000000 PM,3
11/27/2025 5:11:30.956000000 PM,4
11/27/2025 5:11:31.071000000 PM,3
11/27/2025 5:11:31.182000000 PM,3
11/27/2025 5:11:31.296000000 PM,3
11/27/2025 5:11:31.407000000 PM,3
11/27/2025 5:11:31.521000000 PM,3
11/27/2025 5:11:31.632000000 PM,3
11/27/2025 5:11:31.747000000 PM,3
11/27/2025 5:11:31.857000000 PM,3
11/27/2025 5:11:31.968000000 PM,3
11/27/2025 5:11:32.083000000 PM,3
11/27/2025 5:11:32.193000000 PM,3
11/27/2025 5:11:32.308000000 PM,3
11/27/2025 5:11:32.419000000 PM,3
11/27/2025 5:11:32.533000000 PM,3
11/27/2025 5:11:32.645000000 PM,4
11/27/2025 5:11:32.759000000 PM,3
11/27/2025 5:11:32.869000000 PM,3
11/27/2025 5:11:32.985000000 PM,3
11/27/2025 5:11:33.095000000 PM,3
11/27/2025 5:11:33.209000000 PM,3
11/27/2025 5:11:33.320000000 PM,3
11/27/2025 5:11:33.435000000 PM,3
11/27/2025 5:11:33.545000000 PM,3
11/27/2025 5:11:33.656000000 PM,2
11/27/2025 5:11:33.771000000 PM,2
11/27/2025 5:11:33.881000000 PM,3
11/27/2025 5:11:33.996000000 PM,3
11/27/2025 5:11:34.106000000 PM,4
11/27/2025 5:11:34.221000000 PM,3
11/27/2025 5:11:34.332000000 PM,3
11/27/2025 5:11:34.446000000 PM,3
11/27/2025 5:11:34.557000000 PM,3
11/27/2025 5:11:34.672000000 PM,3
11/27/2025 5:11:34.783000000 PM,3
11/27/2025 5:11:34.897000000 PM,3
11/27/2025 5:11:35.009000000 PM,2
11/27/2025 5:11:35.119000000 PM,3
11/27/2025 5:11:35.233000000 PM,2
11/27/2025 5:11:35.344000000 PM,3
11/27/2025 5:11:35.458000000 PM,4
11/27/2025 5:11:35.569000000 PM,3
11/27/2025 5:11:35.684000000 PM,3
11/27/2025 5:11:35.794000000 PM,3
11/27/2025 5:11:35.909000000 PM,2
11/27/2025 5:11:36.019000000 PM,3
11/27/2025 5:11:36.134000000 PM,3
11/27/2025 5:11:36.245000000 PM,3
11/27/2025 5:11:36.359000000 PM,3
11/27/2025 5:11:36.470000000 PM,3
11/27/2025 5:11:36.585000000 PM,3
11/27/2025 5:11:36.695000000 PM,2
11/27/2025 5:11:36.806000000 PM,3
11/27/2025 5:11:36.921000000 PM,4
11/27/2025 5:11:37.031000000 PM,3
11/27/2025 5:11:37.146000000 PM,3
11/27/2025 5:11:37.257000000 PM,3
11/27/2025 5:11:37.371000000 PM,3
11/27/2025 5:11:37.482000000 PM,3
11/27/2025 5:11:37.597000000 PM,2
11/27/2025 5:11:37.709000000 PM,4
11/27/2025 5:11:37.822000000 PM,3
11/27/2025 5:11:37.933000000 PM,3
11/27/2025 5:11:38.047000000 PM,3
11/27/2025 5:11:38.158000000 PM,3
11/27/2025 5:11:38.273000000 PM,3
11/27/2025 5:11:38.383000000 PM,3
11/27/2025 5:11:38.494000000 PM,3
11/27/2025 5:11:38.608000000 PM,3
11/27/2025 5:11:38.719000000 PM,3
11/27/2025 5:11:38.834000000 PM,3
11/27/2025 5:11:38.944000000 PM,2
11/27/2025 5:11:39.059000000 PM,3
11/27/2025 5:11:39.170000000 PM,3
11/27/2025 5:11:39.284000000 PM,3
11/27/2025 5:11:39.395000000 PM,3
11/27/2025 5:11:39.510000000 PM,3
11/27/2025 5:11:39.621000000 PM,3
11/27/2025 5:11:39.735000000 PM,3
11/27/2025 5:11:39.846000000 PM,4
11/27/2025 5:11:39.956000000 PM,3
11/27/2025 5:11:40.071000000 PM,3
11/27/2025 5:11:40.182000000 PM,3
11/27/2025 5:11:40.296000000 PM,3
11/27/2025 5:11:40.407000000 PM,4
11/27/2025 5:11:40.521000000 PM,3
11/27/2025 5:11:40.632000000 PM,3
11/27/2025 5:11:40.747000000 PM,3
11/27/2025 5:11:40.858000000 PM,3
11/27/2025 5:11:40.972000000 PM,3
11/27/2025 5:11:41.083000000 PM,3
11/27/2025 5:11:41.197000000 PM,3
11/27/2025 5:11:41.308000000 PM,3
11/27/2025 5:11:41.423000000 PM,3
11/27/2025 5:11:41.533000000 PM,3
11/27/2025 5:11:41.644000000 PM,3
11/27/2025 5:11:41.759000000 PM,3
11/27/2025 5:11:41.869000000 PM,3
11/27/2025 5:11:41.984000000 PM,3
11/27/2025 5:11:42.095000000 PM,3
11/27/2025 5:11:42.209000000 PM,3
11/27/2025 5:11:42.320000000 PM,2
11/27/2025 5:11:42.434000000 PM,3
11/27/2025 5:11:42.545000000 PM,3
11/27/2025 5:11:42.660000000 PM,3
11/27/2025 5:11:42.770000000 PM,3
11/27/2025 5:11:42.885000000 PM,4
11/27/2025 5:11:42.996000000 PM,3
11/27/2025 5:11:43.109000000 PM,3
11/27/2025 5:11:43.221000000 PM,3
11/27/2025 5:11:43.332000000 PM,3
11/27/2025 5:11:43.446000000 PM,3
11/27/2025 5:11:43.557000000 PM,3
11/27/2025 5:11:43.672000000 PM,3
11/27/2025 5:11:43.782000000 PM,3
11/27/2025 5:11:43.897000000 PM,3
11/27/2025 5:11:44.008000000 PM,3
11/27/2025 5:11:44.122000000 PM,3
11/27/2025 5:11:44.233000000 PM,3
11/27/2025 5:11:44.348000000 PM,2
11/27/2025 5:11:44.458000000 PM,3
11/27/2025 5:11:44.569000000 PM,3
11/27/2025 5:11:44.683000000 PM,3
11/27/2025 5:11:44.794000000 PM,3
11/27/2025 5:11:44.909000000 PM,3
11/27/2025 5:11:45.019000000 PM,3
11/27/2025 5:11:45.134000000 PM,3
11/27/2025 5:11:45.245000000 PM,3
11/27/2025 5:11:45.359000000 PM,3
11/27/2025 5:11:45.470000000 PM,3
11/27/2025 5:11:45.585000000 PM,4
11/27/2025 5:11:45.695000000 PM,3
11/27/2025 5:11:45.810000000 PM,3
11/27/2025 5:11:45.921000000 PM,3
11/27/2025 5:11:46.035000000 PM,3
11/27/2025 5:11:46.146000000 PM,3
11/27/2025 5:11:46.256000000 PM,3
11/27/2025 5:11:46.371000000 PM,3
11/27/2025 5:11:46.482000000 PM,3
11/27/2025 5:11:46.597000000 PM,3
11/27/2025 5:11:46.707000000 PM,3
11/27/2025 5:11:46.822000000 PM,3
11/27/2025 5:11:46.932000000 PM,2
11/27/2025 5:11:47.047000000 PM,3
11/27/2025 5:11:47.158000000 PM,3
11/27/2025 5:11:47.272000000 PM,3
11/27/2025 5:11:47.383000000 PM,3
11/27/2025 5:11:47.498000000 PM,3
11/27/2025 5:11:47.608000000 PM,3
11/27/2025 5:11:47.719000000 PM,3
11/27/2025 5:11:47.834000000 PM,4
11/27/2025 5:11:47.944000000 PM,3
11/27/2025 5:11:48.059000000 PM,3
11/27/2025 5:11:48.171000000 PM,4
11/27/2025 5:11:48.284000000 PM,3
11/27/2025 5:11:48.395000000 PM,3
11/27/2025 5:11:48.509000000 PM,3
11/27/2025 5:11:48.620000000 PM,3
11/27/2025 5:11:48.735000000 PM,3
11/27/2025 5:11:48.845000000 PM,3
11/27/2025 5:11:48.960000000 PM,3
11/27/2025 5:11:49.071000000 PM,3
11/27/2025 5:11:49.185000000 PM,4
11/27/2025 5:11:49.296000000 PM,3
11/27/2025 5:11:49.407000000 PM,2
11/27/2025 5:11:49.521000000 PM,3
11/27/2025 5:11:49.632000000 PM,3
11/27/2025 5:11:49.748000000 PM,3
11/27/2025 5:11:49.857000000 PM,3
11/27/2025 5:11:49.972000000 PM,4
11/27/2025 5:11:50.082000000 PM,3
11/27/2025 5:11:50.197000000 PM,3
11/27/2025 5:11:50.308000000 PM,3
11/27/2025 5:11:50.422000000 PM,4
11/27/2025 5:11:50.533000000 PM,3
11/27/2025 5:11:50.648000000 PM,3
11/27/2025 5:11:50.758000000 PM,3
11/27/2025 5:11:50.869000000 PM,3
11/27/2025 5:11:50.984000000 PM,3
11/27/2025 5:11:51.094000000 PM,3
11/27/2025 5:11:51.209000000 PM,3
11/27/2025 5:11:51.320000000 PM,4
11/27/2025 5:11:51.434000000 PM,4
11/27/2025 5:11:51.545000000 PM,3
11/27/2025 5:11:51.659000000 PM,3
11/27/2025 5:11:51.770000000 PM,3
11/27/2025 5:11:51.885000000 PM,2
11/27/2025 5:11:51.995000000 PM,3
11/27/2025 5:11:52.110000000 PM,3
11/27/2025 5:11:52.221000000 PM,3
11/27/2025 5:11:52.335000000 PM,3
11/27/2025 5:11:52.446000000 PM,3
11/27/2025 5:11:52.557000000 PM,3
11/27/2025 5:11:52.671000000 PM,3
11/27/2025 5:11:52.782000000 PM,3
11/27/2025 5:11:52.897000000 PM,3
11/27/2025 5:11:53.009000000 PM,2
11/27/2025 5:11:53.122000000 PM,3
11/27/2025 5:11:53.233000000 PM,3
11/27/2025 5:11:53.347000000 PM,3
11/27/2025 5:11:53.458000000 PM,3
11/27/2025 5:11:53.572000000 PM,3
11/27/2025 5:11:53.683000000 PM,3
11/27/2025 5:11:53.798000000 PM,2
11/27/2025 5:11:53.909000000 PM,3
11/27/2025 5:11:54.019000000 PM,3
11/27/2025 5:11:54.134000000 PM,3
11/27/2025 5:11:54.244000000 PM,3
11/27/2025 5:11:54.359000000 PM,3
11/27/2025 5:11:54.470000000 PM,2
11/27/2025 5:11:54.584000000 PM,3
11/27/2025 5:11:54.695000000 PM,3
11/27/2025 5:11:54.810000000 PM,3
11/27/2025 5:11:54.920000000 PM,3
11/27/2025 5:11:55.035000000 PM,3
11/27/2025 5:11:55.146000000 PM,3
11/27/2025 5:11:55.260000000 PM,3
11/27/2025 5:11:55.371000000 PM,3
11/27/2025 5:11:55.485000000 PM,3
11/27/2025 5:11:55.596000000 PM,2
11/27/2025 5:11:55.707000000 PM,3
11/27/2025 5:11:55.821000000 PM,3
11/27/2025 5:11:55.932000000 PM,3
11/27/2025 5:11:56.047000000 PM,3
11/27/2025 5:11:56.157000000 PM,3
11/27/2025 5:11:56.272000000 PM,3
11/27/2025 5:11:56.383000000 PM,2
11/27/2025 5:11:56.497000000 PM,3
11/27/2025 5:11:56.608000000 PM,3
11/27/2025 5:11:56.723000000 PM,3
11/27/2025 5:11:56.833000000 PM,2
11/27/2025 5:11:56.948000000 PM,3
11/27/2025 5:11:57.059000000 PM,2
11/27/2025 5:11:57.169000000 PM,3
11/27/2025 5:11:57.284000000 PM,3
11/27/2025 5:11:57.394000000 PM,3
11/27/2025 5:11:57.509000000 PM,3
11/27/2025 5:11:57.620000000 PM,3
11/27/2025 5:11:57.734000000 PM,3
11/27/2025 5:11:57.845000000 PM,3
11/27/2025 5:11:57.960000000 PM,3
11/27/2025 5:11:58.070000000 PM,3
11/27/2025 5:11:58.185000000 PM,3
11/27/2025 5:11:58.296000000 PM,3
11/27/2025 5:11:58.410000000 PM,2
11/27/2025 5:11:58.521000000 PM,4
11/27/2025 5:11:58.632000000 PM,3
11/27/2025 5:11:58.747000000 PM,3
11/27/2025 5:11:58.857000000 PM,3
11/27/2025 5:11:58.971000000 PM,3
11/27/2025 5:11:59.082000000 PM,3
11/27/2025 5:11:59.197000000 PM,3
11/27/2025 5:11:59.307000000 PM,3
11/27/2025 5:11:59.422000000 PM,4
11/27/2025 5:11:59.533000000 PM,3
11/27/2025 5:11:59.647000000 PM,3
11/27/2025 5:11:59.758000000 PM,3
11/27/2025 5:11:59.873000000 PM,3
11/27/2025 5:11:59.983000000 PM,4
11/27/2025 5:12:00.098000000 PM,2
11/27/2025 5:12:00.209000000 PM,3
11/27/2025 5:12:00.319000000 PM,3
11/27/2025 5:12:00.434000000 PM,2
11/27/2025 5:12:00.544000000 PM,3
11/27/2025 5:12:00.659000000 PM,2
11/27/2025 5:12:00.770000000 PM,3
11/27/2025 5:12:00.884000000 PM,3
11/27/2025 5:12:00.995000000 PM,4
11/27/2025 5:12:01.110000000 PM,3
11/27/2025 5:12:01.220000000 PM,3
11/27/2025 5:12:01.335000000 PM,3
11/27/2025 5:12:01.446000000 PM,3
11/27/2025 5:12:01.560000000 PM,3
11/27/2025 5:12:01.671000000 PM,3
11/27/2025 5:12:01.782000000 PM,3
11/27/2025 5:12:01.896000000 PM,3
11/27/2025 5:12:02.007000000 PM,3
11/27/2025 5:12:02.121000000 PM,3
11/27/2025 5:12:02.232000000 PM,3
11/27/2025 5:12:02.347000000 PM,3
11/27/2025 5:12:02.457000000 PM,2
11/27/2025 5:12:02.572000000 PM,3
11/27/2025 5:12:02.683000000 PM,3
11/27/2025 5:12:02.797000000 PM,3
11/27/2025 5:12:02.908000000 PM,4
11/27/2025 5:12:03.023000000 PM,3
11/27/2025 5:12:03.133000000 PM,4
11/27/2025 5:12:03.248000000 PM,3
11/27/2025 5:12:03.359000000 PM,3
11/27/2025 5:12:03.469000000 PM,3
11/27/2025 5:12:03.584000000 PM,3
11/27/2025 5:12:03.694000000 PM,3
11/27/2025 5:12:03.809000000 PM,3
11/27/2025 5:12:03.920000000 PM,3
11/27/2025 5:12:04.034000000 PM,3
11/27/2025 5:12:04.145000000 PM,3
11/27/2025 5:12:04.260000000 PM,3
11/27/2025 5:12:04.370000000 PM,3
11/27/2025 5:12:04.485000000 PM,3
11/27/2025 5:12:04.596000000 PM,3
11/27/2025 5:12:04.710000000 PM,3
11/27/2025 5:12:04.821000000 PM,3
11/27/2025 5:12:04.932000000 PM,3
11/27/2025 5:12:05.046000000 PM,3
11/27/2025 5:12:05.157000000 PM,3
11/27/2025 5:12:05.271000000 PM,3
11/27/2025 5:12:05.382000000 PM,2
11/27/2025 5:12:05.497000000 PM,3
