date,gz_vibration_g.mean_value
11/27/2025 5:08:12.800000000 PM,-0.1083984375
11/27/2025 5:08:12.840000000 PM,-0.111328125
11/27/2025 5:08:12.881000000 PM,-0.111328125
11/27/2025 5:08:12.920000000 PM,-0.115234375
11/27/2025 5:08:12.961000000 PM,-0.1064453125
11/27/2025 5:08:12.999000000 PM,-0.107421875
11/27/2025 5:08:13.041000000 PM,-0.1171875
11/27/2025 5:08:13.082000000 PM,-0.1083984375
11/27/2025 5:08:13.123000000 PM,-0.107421875
11/27/2025 5:08:13.164000000 PM,-0.109375
11/27/2025 5:08:13.205000000 PM,-0.1123046875
11/27/2025 5:08:13.245000000 PM,-0.1103515625
11/27/2025 5:08:13.286000000 PM,-0.10546875
11/27/2025 5:08:13.325000000 PM,-0.107421875
11/27/2025 5:08:13.367000000 PM,-0.1123046875
11/27/2025 5:08:13.409000000 PM,-0.111328125
11/27/2025 5:08:13.447000000 PM,-0.107421875
11/27/2025 5:08:13.489000000 PM,-0.111328125
11/27/2025 5:08:13.527000000 PM,-0.1083984375
11/27/2025 5:08:13.569000000 PM,-0.109375
11/27/2025 5:08:13.610000000 PM,-0.1123046875
11/27/2025 5:08:13.650000000 PM,-0.1123046875
11/27/2025 5:08:13.692000000 PM,-0.107421875
11/27/2025 5:08:13.734000000 PM,-0.1162109375
11/27/2025 5:08:13.771000000 PM,-0.1142578125
11/27/2025 5:08:13.815000000 PM,-0.1162109375
11/27/2025 5:08:13.853000000 PM,-0.1064453125
11/27/2025 5:08:13.894000000 PM,-0.1064453125
11/27/2025 5:08:13.935000000 PM,-0.1025390625
11/27/2025 5:08:13.973000000 PM,-0.1083984375
11/27/2025 5:08:14.014000000 PM,-0.109375
11/27/2025 5:08:14.056000000 PM,-0.10546875
11/27/2025 5:08:14.094000000 PM,-0.1103515625
11/27/2025 5:08:14.137000000 PM,-0.1103515625
11/27/2025 5:08:14.175000000 PM,-0.10546875
11/27/2025 5:08:14.221000000 PM,-0.1162109375
11/27/2025 5:08:14.264000000 PM,-0.107421875
11/27/2025 5:08:14.302000000 PM,-0.109375
11/27/2025 5:08:14.344000000 PM,-0.1064453125
11/27/2025 5:08:14.387000000 PM,-0.1123046875
11/27/2025 5:08:14.426000000 PM,-0.1083984375
11/27/2025 5:08:14.469000000 PM,-0.111328125
11/27/2025 5:08:14.508000000 PM,-0.11328125
11/27/2025 5:08:14.551000000 PM,-0.1142578125
11/27/2025 5:08:14.592000000 PM,-0.107421875
11/27/2025 5:08:14.631000000 PM,-0.10546875
11/27/2025 5:08:14.671000000 PM,-0.1103515625
11/27/2025 5:08:14.719000000 PM,-0.11328125
11/27/2025 5:08:14.757000000 PM,-0.1064453125
11/27/2025 5:08:14.798000000 PM,-0.11328125
11/27/2025 5:08:14.838000000 PM,-0.1083984375
11/27/2025 5:08:14.880000000 PM,-0.1083984375
11/27/2025 5:08:14.922000000 PM,-0.111328125
11/27/2025 5:08:14.961000000 PM,-0.1171875
11/27/2025 5:08:15.003000000 PM,-0.1064453125
11/27/2025 5:08:15.045000000 PM,-0.107421875
11/27/2025 5:08:15.084000000 PM,-0.1142578125
11/27/2025 5:08:15.141000000 PM,-0.107421875
11/27/2025 5:08:15.193000000 PM,-0.1142578125
11/27/2025 5:08:15.235000000 PM,-0.1123046875
11/27/2025 5:08:15.279000000 PM,-0.107421875
11/27/2025 5:08:15.317000000 PM,-0.11328125
11/27/2025 5:08:15.358000000 PM,-0.1142578125
11/27/2025 5:08:15.400000000 PM,-0.10546875
11/27/2025 5:08:15.439000000 PM,-0.1015625
11/27/2025 5:08:15.480000000 PM,-0.11328125
11/27/2025 5:08:15.519000000 PM,-0.1044921875
11/27/2025 5:08:15.559000000 PM,-0.10546875
11/27/2025 5:08:15.604000000 PM,-0.115234375
11/27/2025 5:08:15.642000000 PM,-0.1103515625
11/27/2025 5:08:15.683000000 PM,-0.1123046875
11/27/2025 5:08:15.726000000 PM,-0.109375
11/27/2025 5:08:15.765000000 PM,-0.10546875
11/27/2025 5:08:15.806000000 PM,-0.1171875
11/27/2025 5:08:15.845000000 PM,-0.119140625
11/27/2025 5:08:15.887000000 PM,-0.1005859375
11/27/2025 5:08:15.929000000 PM,-0.107421875
11/27/2025 5:08:15.968000000 PM,-0.111328125
11/27/2025 5:08:16.010000000 PM,-0.1083984375
11/27/2025 5:08:16.052000000 PM,-0.11328125
11/27/2025 5:08:16.090000000 PM,-0.1064453125
11/27/2025 5:08:16.132000000 PM,-0.10546875
11/27/2025 5:08:16.171000000 PM,-0.1083984375
11/27/2025 5:08:16.213000000 PM,-0.1083984375
