date,sound_level.value
11/27/2025 4:56:35.515000000 PM,4
11/27/2025 4:56:35.630000000 PM,3
11/27/2025 4:56:35.740000000 PM,3
11/27/2025 4:56:35.855000000 PM,3
11/27/2025 4:56:35.966000000 PM,3
11/27/2025 4:56:36.080000000 PM,2
11/27/2025 4:56:36.191000000 PM,3
11/27/2025 4:56:36.305000000 PM,3
11/27/2025 4:56:36.416000000 PM,3
11/27/2025 4:56:36.527000000 PM,3
11/27/2025 4:56:36.641000000 PM,3
11/27/2025 4:56:36.753000000 PM,4
11/27/2025 4:56:36.868000000 PM,3
11/27/2025 4:56:36.977000000 PM,4
11/27/2025 4:56:37.092000000 PM,3
11/27/2025 4:56:37.203000000 PM,3
11/27/2025 4:56:37.317000000 PM,3
11/27/2025 4:56:37.428000000 PM,3
11/27/2025 4:56:37.542000000 PM,3
11/27/2025 4:56:37.653000000 PM,3
11/27/2025 4:56:37.768000000 PM,3
11/27/2025 4:56:37.878000000 PM,4
11/27/2025 4:56:37.993000000 PM,3
11/27/2025 4:56:38.104000000 PM,3
11/27/2025 4:56:38.214000000 PM,4
11/27/2025 4:56:38.329000000 PM,3
11/27/2025 4:56:38.440000000 PM,3
11/27/2025 4:56:38.554000000 PM,3
11/27/2025 4:56:38.665000000 PM,3
11/27/2025 4:56:38.779000000 PM,3
11/27/2025 4:56:38.890000000 PM,3
11/27/2025 4:56:39.005000000 PM,3
11/27/2025 4:56:39.115000000 PM,3
11/27/2025 4:56:39.230000000 PM,3
11/27/2025 4:56:39.341000000 PM,3
11/27/2025 4:56:39.455000000 PM,3
11/27/2025 4:56:39.566000000 PM,3
11/27/2025 4:56:39.677000000 PM,3
11/27/2025 4:56:39.791000000 PM,3
11/27/2025 4:56:39.902000000 PM,3
11/27/2025 4:56:40.017000000 PM,3
11/27/2025 4:56:40.127000000 PM,3
11/27/2025 4:56:40.242000000 PM,3
11/27/2025 4:56:40.352000000 PM,4
11/27/2025 4:56:40.467000000 PM,3
11/27/2025 4:56:40.578000000 PM,3
11/27/2025 4:56:40.692000000 PM,3
11/27/2025 4:56:40.803000000 PM,2
11/27/2025 4:56:40.919000000 PM,3
11/27/2025 4:56:41.028000000 PM,3
11/27/2025 4:56:41.143000000 PM,3
11/27/2025 4:56:41.253000000 PM,3
11/27/2025 4:56:41.364000000 PM,3
11/27/2025 4:56:41.479000000 PM,3
11/27/2025 4:56:41.589000000 PM,3
11/27/2025 4:56:41.705000000 PM,3
11/27/2025 4:56:41.815000000 PM,3
11/27/2025 4:56:41.929000000 PM,4
11/27/2025 4:56:42.041000000 PM,3
11/27/2025 4:56:42.154000000 PM,4
11/27/2025 4:56:42.265000000 PM,4
11/27/2025 4:56:42.380000000 PM,3
11/27/2025 4:56:42.490000000 PM,4
11/27/2025 4:56:42.605000000 PM,3
11/27/2025 4:56:42.716000000 PM,3
11/27/2025 4:56:42.826000000 PM,3
11/27/2025 4:56:42.941000000 PM,3
11/27/2025 4:56:43.052000000 PM,3
11/27/2025 4:56:43.166000000 PM,3
11/27/2025 4:56:43.277000000 PM,3
11/27/2025 4:56:43.392000000 PM,3
11/27/2025 4:56:43.502000000 PM,3
11/27/2025 4:56:43.617000000 PM,3
11/27/2025 4:56:43.727000000 PM,3
11/27/2025 4:56:43.842000000 PM,3
11/27/2025 4:56:43.953000000 PM,3
11/27/2025 4:56:44.067000000 PM,3
11/27/2025 4:56:44.178000000 PM,3
11/27/2025 4:56:44.293000000 PM,3
11/27/2025 4:56:44.405000000 PM,4
11/27/2025 4:56:44.514000000 PM,3
11/27/2025 4:56:44.628000000 PM,3
11/27/2025 4:56:44.739000000 PM,6
11/27/2025 4:56:44.854000000 PM,3
11/27/2025 4:56:44.964000000 PM,3
11/27/2025 4:56:45.079000000 PM,2
11/27/2025 4:56:45.190000000 PM,3
11/27/2025 4:56:45.304000000 PM,3
11/27/2025 4:56:45.415000000 PM,3
11/27/2025 4:56:45.530000000 PM,3
11/27/2025 4:56:45.640000000 PM,3
11/27/2025 4:56:45.755000000 PM,3
11/27/2025 4:56:45.866000000 PM,3
11/27/2025 4:56:45.976000000 PM,3
11/27/2025 4:56:46.091000000 PM,3
11/27/2025 4:56:46.201000000 PM,3
11/27/2025 4:56:46.316000000 PM,4
11/27/2025 4:56:46.427000000 PM,3
11/27/2025 4:56:46.541000000 PM,3
11/27/2025 4:56:46.652000000 PM,3
11/27/2025 4:56:46.767000000 PM,3
11/27/2025 4:56:46.877000000 PM,3
11/27/2025 4:56:46.992000000 PM,3
11/27/2025 4:56:47.102000000 PM,3
11/27/2025 4:56:47.217000000 PM,3
11/27/2025 4:56:47.328000000 PM,3
11/27/2025 4:56:47.442000000 PM,3
11/27/2025 4:56:47.553000000 PM,3
11/27/2025 4:56:47.664000000 PM,3
11/27/2025 4:56:47.778000000 PM,3
11/27/2025 4:56:47.889000000 PM,3
11/27/2025 4:56:48.004000000 PM,4
11/27/2025 4:56:48.116000000 PM,3
11/27/2025 4:56:48.229000000 PM,3
11/27/2025 4:56:48.340000000 PM,3
11/27/2025 4:56:48.454000000 PM,3
11/27/2025 4:56:48.565000000 PM,4
11/27/2025 4:56:48.679000000 PM,3
11/27/2025 4:56:48.790000000 PM,3
11/27/2025 4:56:48.905000000 PM,3
11/27/2025 4:56:49.015000000 PM,3
11/27/2025 4:56:49.128000000 PM,4
11/27/2025 4:56:49.240000000 PM,3
11/27/2025 4:56:49.351000000 PM,3
11/27/2025 4:56:49.466000000 PM,3
11/27/2025 4:56:49.576000000 PM,4
11/27/2025 4:56:49.691000000 PM,3
11/27/2025 4:56:49.802000000 PM,3
11/27/2025 4:56:49.916000000 PM,3
11/27/2025 4:56:50.027000000 PM,3
11/27/2025 4:56:50.142000000 PM,3
11/27/2025 4:56:50.252000000 PM,3
11/27/2025 4:56:50.367000000 PM,3
11/27/2025 4:56:50.478000000 PM,4
11/27/2025 4:56:50.592000000 PM,3
11/27/2025 4:56:50.703000000 PM,3
11/27/2025 4:56:50.813000000 PM,3
11/27/2025 4:56:50.928000000 PM,3
11/27/2025 4:56:51.039000000 PM,3
11/27/2025 4:56:51.153000000 PM,3
11/27/2025 4:56:51.264000000 PM,3
11/27/2025 4:56:51.380000000 PM,3
11/27/2025 4:56:51.489000000 PM,3
11/27/2025 4:56:51.604000000 PM,3
11/27/2025 4:56:51.714000000 PM,3
11/27/2025 4:56:51.829000000 PM,3
11/27/2025 4:56:51.940000000 PM,3
11/27/2025 4:56:52.054000000 PM,3
11/27/2025 4:56:52.165000000 PM,4
11/27/2025 4:56:52.276000000 PM,3
11/27/2025 4:56:52.390000000 PM,4
11/27/2025 4:56:52.501000000 PM,3
11/27/2025 4:56:52.616000000 PM,3
11/27/2025 4:56:52.726000000 PM,3
11/27/2025 4:56:52.841000000 PM,3
11/27/2025 4:56:52.951000000 PM,4
11/27/2025 4:56:53.066000000 PM,3
11/27/2025 4:56:53.177000000 PM,3
11/27/2025 4:56:53.291000000 PM,4
11/27/2025 4:56:53.402000000 PM,3
11/27/2025 4:56:53.517000000 PM,3
11/27/2025 4:56:53.627000000 PM,3
11/27/2025 4:56:53.742000000 PM,3
11/27/2025 4:56:53.853000000 PM,3
11/27/2025 4:56:53.963000000 PM,3
11/27/2025 4:56:54.078000000 PM,3
11/27/2025 4:56:54.189000000 PM,3
11/27/2025 4:56:54.303000000 PM,3
11/27/2025 4:56:54.414000000 PM,3
11/27/2025 4:56:54.528000000 PM,4
11/27/2025 4:56:54.639000000 PM,3
11/27/2025 4:56:54.754000000 PM,3
11/27/2025 4:56:54.864000000 PM,3
11/27/2025 4:56:54.979000000 PM,3
11/27/2025 4:56:55.090000000 PM,3
11/27/2025 4:56:55.204000000 PM,3
11/27/2025 4:56:55.315000000 PM,3
11/27/2025 4:56:55.425000000 PM,3
11/27/2025 4:56:55.540000000 PM,3
11/27/2025 4:56:55.651000000 PM,3
11/27/2025 4:56:55.765000000 PM,3
11/27/2025 4:56:55.876000000 PM,3
11/27/2025 4:56:55.991000000 PM,3
11/27/2025 4:56:56.102000000 PM,3
11/27/2025 4:56:56.216000000 PM,3
11/27/2025 4:56:56.327000000 PM,3
11/27/2025 4:56:56.441000000 PM,3
11/27/2025 4:56:56.552000000 PM,3
11/27/2025 4:56:56.666000000 PM,3
11/27/2025 4:56:56.777000000 PM,3
11/27/2025 4:56:56.892000000 PM,3
11/27/2025 4:56:57.002000000 PM,3
11/27/2025 4:56:57.113000000 PM,3
11/27/2025 4:56:57.228000000 PM,3
11/27/2025 4:56:57.338000000 PM,4
11/27/2025 4:56:57.453000000 PM,2
11/27/2025 4:56:57.564000000 PM,3
11/27/2025 4:56:57.678000000 PM,3
11/27/2025 4:56:57.789000000 PM,3
11/27/2025 4:56:57.903000000 PM,3
11/27/2025 4:56:58.014000000 PM,4
11/27/2025 4:56:58.129000000 PM,3
11/27/2025 4:56:58.239000000 PM,4
11/27/2025 4:56:58.354000000 PM,4
11/27/2025 4:56:58.465000000 PM,3
11/27/2025 4:56:58.575000000 PM,3
11/27/2025 4:56:58.690000000 PM,3
11/27/2025 4:56:58.801000000 PM,3
11/27/2025 4:56:58.915000000 PM,3
11/27/2025 4:56:59.026000000 PM,4
11/27/2025 4:56:59.140000000 PM,3
11/27/2025 4:56:59.251000000 PM,3
11/27/2025 4:56:59.366000000 PM,3
11/27/2025 4:56:59.476000000 PM,3
11/27/2025 4:56:59.591000000 PM,3
11/27/2025 4:56:59.702000000 PM,3
11/27/2025 4:56:59.816000000 PM,3
11/27/2025 4:56:59.927000000 PM,4
11/27/2025 4:57:00.041000000 PM,4
11/27/2025 4:57:00.152000000 PM,4
11/27/2025 4:57:00.263000000 PM,4
11/27/2025 4:57:00.377000000 PM,2
11/27/2025 4:57:00.488000000 PM,3
11/27/2025 4:57:00.603000000 PM,3
11/27/2025 4:57:00.713000000 PM,4
11/27/2025 4:57:00.828000000 PM,3
11/27/2025 4:57:00.939000000 PM,3
11/27/2025 4:57:01.053000000 PM,4
11/27/2025 4:57:01.164000000 PM,5
11/27/2025 4:57:01.279000000 PM,3
11/27/2025 4:57:01.389000000 PM,3
11/27/2025 4:57:01.504000000 PM,3
11/27/2025 4:57:01.614000000 PM,3
11/27/2025 4:57:01.725000000 PM,3
11/27/2025 4:57:01.840000000 PM,3
11/27/2025 4:57:01.950000000 PM,3
11/27/2025 4:57:02.065000000 PM,3
11/27/2025 4:57:02.176000000 PM,3
11/27/2025 4:57:02.290000000 PM,4
11/27/2025 4:57:02.401000000 PM,4
11/27/2025 4:57:02.515000000 PM,3
11/27/2025 4:57:02.626000000 PM,3
11/27/2025 4:57:02.741000000 PM,3
11/27/2025 4:57:02.851000000 PM,3
11/27/2025 4:57:02.966000000 PM,4
11/27/2025 4:57:03.077000000 PM,4
11/27/2025 4:57:03.191000000 PM,3
11/27/2025 4:57:03.302000000 PM,3
11/27/2025 4:57:03.413000000 PM,3
11/27/2025 4:57:03.527000000 PM,3
11/27/2025 4:57:03.638000000 PM,3
11/27/2025 4:57:03.753000000 PM,3
11/27/2025 4:57:03.863000000 PM,4
11/27/2025 4:57:03.978000000 PM,3
11/27/2025 4:57:04.088000000 PM,3
11/27/2025 4:57:04.203000000 PM,3
11/27/2025 4:57:04.314000000 PM,3
11/27/2025 4:57:04.428000000 PM,3
11/27/2025 4:57:04.539000000 PM,3
11/27/2025 4:57:04.654000000 PM,3
11/27/2025 4:57:04.764000000 PM,3
11/27/2025 4:57:04.875000000 PM,3
11/27/2025 4:57:04.989000000 PM,3
11/27/2025 4:57:05.100000000 PM,3
11/27/2025 4:57:05.215000000 PM,3
11/27/2025 4:57:05.325000000 PM,5
11/27/2025 4:57:05.440000000 PM,3
11/27/2025 4:57:05.551000000 PM,4
11/27/2025 4:57:05.665000000 PM,3
11/27/2025 4:57:05.777000000 PM,3
11/27/2025 4:57:05.891000000 PM,4
11/27/2025 4:57:06.001000000 PM,3
11/27/2025 4:57:06.116000000 PM,3
11/27/2025 4:57:06.229000000 PM,2
11/27/2025 4:57:06.337000000 PM,3
11/27/2025 4:57:06.452000000 PM,2
11/27/2025 4:57:06.565000000 PM,3
11/27/2025 4:57:06.677000000 PM,5
11/27/2025 4:57:06.788000000 PM,3
11/27/2025 4:57:06.902000000 PM,3
11/27/2025 4:57:07.013000000 PM,3
11/27/2025 4:57:07.127000000 PM,3
11/27/2025 4:57:07.238000000 PM,3
11/27/2025 4:57:07.353000000 PM,3
11/27/2025 4:57:07.463000000 PM,4
11/27/2025 4:57:07.578000000 PM,3
11/27/2025 4:57:07.689000000 PM,3
11/27/2025 4:57:07.803000000 PM,3
11/27/2025 4:57:07.914000000 PM,3
11/27/2025 4:57:08.025000000 PM,3
11/27/2025 4:57:08.139000000 PM,3
11/27/2025 4:57:08.250000000 PM,3
11/27/2025 4:57:08.365000000 PM,3
11/27/2025 4:57:08.475000000 PM,3
11/27/2025 4:57:08.590000000 PM,3
11/27/2025 4:57:08.700000000 PM,3
11/27/2025 4:57:08.815000000 PM,4
11/27/2025 4:57:08.926000000 PM,3
11/27/2025 4:57:09.040000000 PM,3
11/27/2025 4:57:09.151000000 PM,3
11/27/2025 4:57:09.266000000 PM,3
11/27/2025 4:57:09.376000000 PM,3
11/27/2025 4:57:09.487000000 PM,3
11/27/2025 4:57:09.602000000 PM,3
11/27/2025 4:57:09.712000000 PM,4
11/27/2025 4:57:09.827000000 PM,3
11/27/2025 4:57:09.937000000 PM,4
11/27/2025 4:57:10.052000000 PM,3
11/27/2025 4:57:10.163000000 PM,3
11/27/2025 4:57:10.277000000 PM,4
11/27/2025 4:57:10.388000000 PM,3
11/27/2025 4:57:10.503000000 PM,4
11/27/2025 4:57:10.613000000 PM,3
11/27/2025 4:57:10.728000000 PM,3
11/27/2025 4:57:10.839000000 PM,3
11/27/2025 4:57:10.953000000 PM,3
11/27/2025 4:57:11.064000000 PM,3
11/27/2025 4:57:11.174000000 PM,3
11/27/2025 4:57:11.289000000 PM,3
11/27/2025 4:57:11.400000000 PM,3
11/27/2025 4:57:11.514000000 PM,3
11/27/2025 4:57:11.625000000 PM,4
11/27/2025 4:57:11.740000000 PM,3
11/27/2025 4:57:11.852000000 PM,3
11/27/2025 4:57:11.965000000 PM,3
11/27/2025 4:57:12.076000000 PM,3
11/27/2025 4:57:12.190000000 PM,3
11/27/2025 4:57:12.301000000 PM,3
11/27/2025 4:57:12.415000000 PM,3
11/27/2025 4:57:12.526000000 PM,3
11/27/2025 4:57:12.637000000 PM,3
11/27/2025 4:57:12.752000000 PM,3
11/27/2025 4:57:12.862000000 PM,3
11/27/2025 4:57:12.977000000 PM,3
11/27/2025 4:57:13.089000000 PM,3
11/27/2025 4:57:13.202000000 PM,3
11/27/2025 4:57:13.313000000 PM,3
11/27/2025 4:57:13.427000000 PM,4
11/27/2025 4:57:13.541000000 PM,4
11/27/2025 4:57:13.652000000 PM,4
11/27/2025 4:57:13.763000000 PM,3
11/27/2025 4:57:13.878000000 PM,4
11/27/2025 4:57:13.988000000 PM,3
11/27/2025 4:57:14.103000000 PM,3
11/27/2025 4:57:14.214000000 PM,3
11/27/2025 4:57:14.324000000 PM,3
11/27/2025 4:57:14.441000000 PM,3
11/27/2025 4:57:14.549000000 PM,3
11/27/2025 4:57:14.664000000 PM,3
11/27/2025 4:57:14.775000000 PM,3
11/27/2025 4:57:14.889000000 PM,3
11/27/2025 4:57:15.000000000 PM,3
11/27/2025 4:57:15.115000000 PM,3
11/27/2025 4:57:15.225000000 PM,3
11/27/2025 4:57:15.340000000 PM,3
11/27/2025 4:57:15.451000000 PM,5
11/27/2025 4:57:15.565000000 PM,4
11/27/2025 4:57:15.676000000 PM,4
11/27/2025 4:57:15.786000000 PM,3
11/27/2025 4:57:15.901000000 PM,3
11/27/2025 4:57:16.012000000 PM,3
11/27/2025 4:57:16.127000000 PM,3
11/27/2025 4:57:16.237000000 PM,3
11/27/2025 4:57:16.352000000 PM,4
11/27/2025 4:57:16.462000000 PM,3
11/27/2025 4:57:16.577000000 PM,3
11/27/2025 4:57:16.688000000 PM,3
11/27/2025 4:57:16.802000000 PM,3
11/27/2025 4:57:16.913000000 PM,3
11/27/2025 4:57:17.027000000 PM,4
11/27/2025 4:57:17.138000000 PM,4
11/27/2025 4:57:17.253000000 PM,3
11/27/2025 4:57:17.363000000 PM,3
11/27/2025 4:57:17.474000000 PM,4
11/27/2025 4:57:17.589000000 PM,3
11/27/2025 4:57:17.699000000 PM,3
11/27/2025 4:57:17.814000000 PM,3
11/27/2025 4:57:17.925000000 PM,3
11/27/2025 4:57:18.039000000 PM,4
11/27/2025 4:57:18.153000000 PM,3
11/27/2025 4:57:18.264000000 PM,3
11/27/2025 4:57:18.375000000 PM,3
11/27/2025 4:57:18.490000000 PM,3
11/27/2025 4:57:18.600000000 PM,3
11/27/2025 4:57:18.715000000 PM,3
11/27/2025 4:57:18.826000000 PM,3
11/27/2025 4:57:18.936000000 PM,3
11/27/2025 4:57:19.051000000 PM,3
11/27/2025 4:57:19.162000000 PM,3
11/27/2025 4:57:19.276000000 PM,3
11/27/2025 4:57:19.387000000 PM,3
11/27/2025 4:57:19.503000000 PM,3
11/27/2025 4:57:19.612000000 PM,3
11/27/2025 4:57:19.729000000 PM,3
11/27/2025 4:57:19.837000000 PM,3
11/27/2025 4:57:19.952000000 PM,3
11/27/2025 4:57:20.063000000 PM,4
11/27/2025 4:57:20.177000000 PM,3
11/27/2025 4:57:20.288000000 PM,3
11/27/2025 4:57:20.402000000 PM,3
11/27/2025 4:57:20.513000000 PM,3
11/27/2025 4:57:20.624000000 PM,3
11/27/2025 4:57:20.738000000 PM,4
11/27/2025 4:57:20.849000000 PM,3
11/27/2025 4:57:20.965000000 PM,5
11/27/2025 4:57:21.074000000 PM,3
11/27/2025 4:57:21.189000000 PM,3
11/27/2025 4:57:21.300000000 PM,3
11/27/2025 4:57:21.414000000 PM,3
11/27/2025 4:57:21.525000000 PM,3
11/27/2025 4:57:21.639000000 PM,3
11/27/2025 4:57:21.750000000 PM,3
11/27/2025 4:57:21.865000000 PM,3
11/27/2025 4:57:21.975000000 PM,3
11/27/2025 4:57:22.086000000 PM,3
11/27/2025 4:57:22.201000000 PM,4
11/27/2025 4:57:22.311000000 PM,3
11/27/2025 4:57:22.426000000 PM,4
11/27/2025 4:57:22.537000000 PM,3
11/27/2025 4:57:22.651000000 PM,3
11/27/2025 4:57:22.762000000 PM,2
11/27/2025 4:57:22.876000000 PM,3
11/27/2025 4:57:22.987000000 PM,3
11/27/2025 4:57:23.102000000 PM,3
11/27/2025 4:57:23.212000000 PM,3
11/27/2025 4:57:23.327000000 PM,3
11/27/2025 4:57:23.438000000 PM,3
11/27/2025 4:57:23.552000000 PM,3
11/27/2025 4:57:23.663000000 PM,3
11/27/2025 4:57:23.774000000 PM,3
11/27/2025 4:57:23.888000000 PM,3
11/27/2025 4:57:23.999000000 PM,3
11/27/2025 4:57:24.113000000 PM,4
11/27/2025 4:57:24.224000000 PM,3
11/27/2025 4:57:24.339000000 PM,3
11/27/2025 4:57:24.449000000 PM,3
11/27/2025 4:57:24.564000000 PM,3
11/27/2025 4:57:24.676000000 PM,3
11/27/2025 4:57:24.789000000 PM,3
11/27/2025 4:57:24.900000000 PM,3
11/27/2025 4:57:25.015000000 PM,3
11/27/2025 4:57:25.125000000 PM,4
11/27/2025 4:57:25.236000000 PM,3
11/27/2025 4:57:25.351000000 PM,3
11/27/2025 4:57:25.461000000 PM,3
11/27/2025 4:57:25.576000000 PM,3
11/27/2025 4:57:25.686000000 PM,3
11/27/2025 4:57:25.801000000 PM,3
11/27/2025 4:57:25.912000000 PM,3
11/27/2025 4:57:26.026000000 PM,3
11/27/2025 4:57:26.137000000 PM,4
11/27/2025 4:57:26.252000000 PM,3
11/27/2025 4:57:26.365000000 PM,3
11/27/2025 4:57:26.477000000 PM,3
11/27/2025 4:57:26.587000000 PM,3
11/27/2025 4:57:26.702000000 PM,3
11/27/2025 4:57:26.813000000 PM,3
11/27/2025 4:57:26.923000000 PM,3
11/27/2025 4:57:27.038000000 PM,3
11/27/2025 4:57:27.149000000 PM,3
11/27/2025 4:57:27.263000000 PM,4
11/27/2025 4:57:27.374000000 PM,3
11/27/2025 4:57:27.489000000 PM,3
11/27/2025 4:57:27.599000000 PM,4
11/27/2025 4:57:27.714000000 PM,3
11/27/2025 4:57:27.824000000 PM,4
11/27/2025 4:57:27.939000000 PM,3
11/27/2025 4:57:28.053000000 PM,3
11/27/2025 4:57:28.164000000 PM,5
11/27/2025 4:57:28.275000000 PM,4
11/27/2025 4:57:28.386000000 PM,3
11/27/2025 4:57:28.500000000 PM,3
11/27/2025 4:57:28.613000000 PM,3
11/27/2025 4:57:28.726000000 PM,3
11/27/2025 4:57:28.836000000 PM,3
11/27/2025 4:57:28.952000000 PM,3
11/27/2025 4:57:29.061000000 PM,3
11/27/2025 4:57:29.176000000 PM,3
11/27/2025 4:57:29.288000000 PM,3
11/27/2025 4:57:29.401000000 PM,3
11/27/2025 4:57:29.513000000 PM,3
11/27/2025 4:57:29.627000000 PM,3
11/27/2025 4:57:29.737000000 PM,3
11/27/2025 4:57:29.852000000 PM,3
11/27/2025 4:57:29.963000000 PM,3
11/27/2025 4:57:30.073000000 PM,3
11/27/2025 4:57:30.188000000 PM,3
11/27/2025 4:57:30.298000000 PM,4
11/27/2025 4:57:30.413000000 PM,3
11/27/2025 4:57:30.524000000 PM,3
11/27/2025 4:57:30.638000000 PM,3
11/27/2025 4:57:30.749000000 PM,3
11/27/2025 4:57:30.864000000 PM,3
11/27/2025 4:57:30.974000000 PM,4
11/27/2025 4:57:31.089000000 PM,3
11/27/2025 4:57:31.200000000 PM,4
11/27/2025 4:57:31.314000000 PM,3
11/27/2025 4:57:31.425000000 PM,3
11/27/2025 4:57:31.536000000 PM,2
11/27/2025 4:57:31.650000000 PM,2
11/27/2025 4:57:31.761000000 PM,3
11/27/2025 4:57:31.877000000 PM,3
11/27/2025 4:57:31.986000000 PM,3
11/27/2025 4:57:32.101000000 PM,2
11/27/2025 4:57:32.211000000 PM,3
11/27/2025 4:57:32.326000000 PM,3
11/27/2025 4:57:32.437000000 PM,3
11/27/2025 4:57:32.551000000 PM,3
11/27/2025 4:57:32.662000000 PM,4
11/27/2025 4:57:32.776000000 PM,3
11/27/2025 4:57:32.887000000 PM,3
11/27/2025 4:57:33.002000000 PM,3
11/27/2025 4:57:33.112000000 PM,3
11/27/2025 4:57:33.223000000 PM,3
11/27/2025 4:57:33.338000000 PM,3
11/27/2025 4:57:33.448000000 PM,3
11/27/2025 4:57:33.563000000 PM,3
11/27/2025 4:57:33.673000000 PM,3
11/27/2025 4:57:33.788000000 PM,3
11/27/2025 4:57:33.899000000 PM,3
11/27/2025 4:57:34.013000000 PM,3
11/27/2025 4:57:34.124000000 PM,3
11/27/2025 4:57:34.239000000 PM,3
11/27/2025 4:57:34.349000000 PM,3
11/27/2025 4:57:34.464000000 PM,3
11/27/2025 4:57:34.575000000 PM,2
11/27/2025 4:57:34.685000000 PM,3
11/27/2025 4:57:34.800000000 PM,4
11/27/2025 4:57:34.910000000 PM,3
11/27/2025 4:57:35.025000000 PM,4
11/27/2025 4:57:35.136000000 PM,3
11/27/2025 4:57:35.250000000 PM,3
11/27/2025 4:57:35.361000000 PM,3
11/27/2025 4:57:35.476000000 PM,4
11/27/2025 4:57:35.586000000 PM,3
11/27/2025 4:57:35.701000000 PM,3
11/27/2025 4:57:35.812000000 PM,3
11/27/2025 4:57:35.926000000 PM,3
11/27/2025 4:57:36.037000000 PM,3
11/27/2025 4:57:36.147000000 PM,3
11/27/2025 4:57:36.262000000 PM,3
11/27/2025 4:57:36.373000000 PM,3
11/27/2025 4:57:36.487000000 PM,3
11/27/2025 4:57:36.598000000 PM,3
11/27/2025 4:57:36.713000000 PM,3
11/27/2025 4:57:36.823000000 PM,3
11/27/2025 4:57:36.938000000 PM,3
11/27/2025 4:57:37.049000000 PM,5
11/27/2025 4:57:37.163000000 PM,4
11/27/2025 4:57:37.274000000 PM,3
11/27/2025 4:57:37.388000000 PM,3
11/27/2025 4:57:37.499000000 PM,3
11/27/2025 4:57:37.614000000 PM,3
11/27/2025 4:57:37.724000000 PM,3
11/27/2025 4:57:37.835000000 PM,3
11/27/2025 4:57:37.950000000 PM,3
11/27/2025 4:57:38.060000000 PM,3
11/27/2025 4:57:38.175000000 PM,4
11/27/2025 4:57:38.286000000 PM,3
11/27/2025 4:57:38.400000000 PM,3
11/27/2025 4:57:38.511000000 PM,4
11/27/2025 4:57:38.625000000 PM,3
11/27/2025 4:57:38.736000000 PM,3
11/27/2025 4:57:38.851000000 PM,3
11/27/2025 4:57:38.961000000 PM,3
11/27/2025 4:57:39.076000000 PM,3
11/27/2025 4:57:39.187000000 PM,3
11/27/2025 4:57:39.297000000 PM,3
11/27/2025 4:57:39.412000000 PM,3
11/27/2025 4:57:39.522000000 PM,3
11/27/2025 4:57:39.637000000 PM,3
11/27/2025 4:57:39.748000000 PM,3
11/27/2025 4:57:39.862000000 PM,3
11/27/2025 4:57:39.973000000 PM,3
11/27/2025 4:57:40.088000000 PM,3
11/27/2025 4:57:40.198000000 PM,4
11/27/2025 4:57:40.313000000 PM,4
11/27/2025 4:57:40.425000000 PM,4
11/27/2025 4:57:40.538000000 PM,3
11/27/2025 4:57:40.649000000 PM,4
11/27/2025 4:57:40.764000000 PM,3
11/27/2025 4:57:40.874000000 PM,3
11/27/2025 4:57:40.985000000 PM,3
11/27/2025 4:57:41.100000000 PM,3
11/27/2025 4:57:41.210000000 PM,3
11/27/2025 4:57:41.325000000 PM,4
11/27/2025 4:57:41.435000000 PM,3
11/27/2025 4:57:41.550000000 PM,4
11/27/2025 4:57:41.661000000 PM,3
11/27/2025 4:57:41.775000000 PM,4
11/27/2025 4:57:41.886000000 PM,3
11/27/2025 4:57:42.000000000 PM,3
11/27/2025 4:57:42.111000000 PM,3
11/27/2025 4:57:42.226000000 PM,3
11/27/2025 4:57:42.336000000 PM,3
11/27/2025 4:57:42.447000000 PM,3
11/27/2025 4:57:42.562000000 PM,3
11/27/2025 4:57:42.672000000 PM,3
11/27/2025 4:57:42.787000000 PM,3
11/27/2025 4:57:42.899000000 PM,3
11/27/2025 4:57:43.012000000 PM,3
11/27/2025 4:57:43.123000000 PM,3
11/27/2025 4:57:43.237000000 PM,3
11/27/2025 4:57:43.348000000 PM,3
11/27/2025 4:57:43.463000000 PM,3
11/27/2025 4:57:43.573000000 PM,3
11/27/2025 4:57:43.688000000 PM,3
11/27/2025 4:57:43.799000000 PM,2
11/27/2025 4:57:43.913000000 PM,3
11/27/2025 4:57:44.024000000 PM,3
11/27/2025 4:57:44.135000000 PM,3
11/27/2025 4:57:44.249000000 PM,3
11/27/2025 4:57:44.360000000 PM,4
11/27/2025 4:57:44.474000000 PM,3
11/27/2025 4:57:44.585000000 PM,2
11/27/2025 4:57:44.700000000 PM,4
11/27/2025 4:57:44.811000000 PM,3
11/27/2025 4:57:44.925000000 PM,3
11/27/2025 4:57:45.036000000 PM,3
11/27/2025 4:57:45.151000000 PM,3
11/27/2025 4:57:45.261000000 PM,4
11/27/2025 4:57:45.375000000 PM,3
11/27/2025 4:57:45.486000000 PM,3
11/27/2025 4:57:45.597000000 PM,3
11/27/2025 4:57:45.711000000 PM,3
11/27/2025 4:57:45.822000000 PM,3
11/27/2025 4:57:45.937000000 PM,3
11/27/2025 4:57:46.047000000 PM,3
11/27/2025 4:57:46.162000000 PM,4
11/27/2025 4:57:46.273000000 PM,3
11/27/2025 4:57:46.387000000 PM,4
11/27/2025 4:57:46.498000000 PM,3
11/27/2025 4:57:46.613000000 PM,4
11/27/2025 4:57:46.723000000 PM,3
11/27/2025 4:57:46.838000000 PM,3
